id,english_name,spanish_name,category,subtype,role_in_story,logline_usage,dramatic_function,arc_phase_affinity,scene_type_affinity,primary_genres,secondary_genres,tone_seriousness,tone_darkness,tone_stylization,humor_presence,emotional_core,moral_axis,character_change_potential,narrative_scale,conflict_type,stakes_level,default_periods,default_settings,period_flexibility,worldbuilding_requirement,sensitivity_tags,rating_floor,hays_code_relevant,professional_notes,examples_reference,script_usage_notes,production_implications,source,curation_status,tags_engine,priority_for_generation,version
EVENTS_BETRAYAL,Betrayal,Traición,EVENT,intimate_drama;turning_point,event,"Un personaje traiciona la confianza de otro de forma significativa.","Reconfigurar relaciones y lealtades; puede ser giro central del segundo acto.",midpoint;second_plot_point;climax,Intimate_dialogue;confrontation,DRAMA;THRILLER,ROMANCE,4,3,naturalistic,none,"sadness;anger","self_vs_community;honesty_vs_corruption",major,personal;community,relational;social,3,20th_century;contemporary,ANY_SETTING,high,low,"","PG-13",false,"Elemento universal en guion; puede sostener tanto tramas románticas como políticas.","","Construir bien el pacto previo para que la traición duela; evitar que llegue 'de la nada'.",Presupuesto bajo; centrado en interpretación y escenas de confrontación.,script_theory_extended,validated,"betrayal;trust;turning_point",0.9,1
EVENTS_BLACKMAIL,Blackmail,Chantaje,EVENT,intimate_drama;plot_pivot,event,"Alguien amenaza con revelar información comprometedora si no obtiene lo que quiere.","Crear presión constante y conflicto ético; útil en thrillers y dramas.",first_plot_point;midpoint;second_plot_point,Intimate_dialogue;revelation;confrontation,THRILLER;DRAMA,CRIME_DRAMA,4,3,naturalistic,none,"fear;shame","honesty_vs_corruption",major,personal;community,relational;social;institutional,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13;R",false,"Recurso clásico para mantener tensión sostenida; conviene que lo chantajeado tenga agencia, no sea solo víctima pasiva.","","Usar el chantaje para revelar capas ocultas de personajes y estructuras.",Presupuesto bajo; requiere pocas localizaciones y mucho diálogo intenso.,script_theory_extended,validated,"blackmail;secret;pressure",0.8,1
EVENTS_CHEATING_SPOUSE,Cheating Spouse,Infidelidad conyugal,EVENT,intimate_drama,event,"Una pareja engaña a la otra, afectando profundamente su relación y entorno.","Explorar dolor, traición y redefinición de la identidad y del vínculo.",first_plot_point;midpoint;second_plot_point,Intimate_dialogue;revelation,DRAMA;ROMANCE,DRAMEDY,4,3,naturalistic,none,"sadness;anger","self_vs_community",major,personal;family,relational,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"sexual_content","PG-13;R",true,"Muy frecuente en dramas; debe tratarse con delicadeza para evitar melodrama vacío.","","Cuidar el punto de vista (de quién es la historia) y no simplificar personajes a buenos/malos.",Presupuesto bajo; espacios domésticos y pocos personajes.,script_theory_extended,validated,"infidelity;marriage;betrayal",0.8,1
EVENTS_CRIME_OF_NECESSITY,Crime of Necessity,Crimen por necesidad,EVENT,intimate_drama;ethical_dilemma,event,"Un personaje comete un delito porque considera que no tiene alternativa para sobrevivir o proteger a otros.","Plantear dilemas éticos y explorar límites de justicia y supervivencia.",first_plot_point;midpoint;second_plot_point,Intimate_dialogue;confrontation;revelation,DRAMA;THRILLER,CRIME_DRAMA,4,3,naturalistic,none,"fear;desperation","justice_vs_injustice;self_vs_community",major,personal;community,internal;social,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"crime","PG-13;R",true,"Elemento muy útil para hacer empatía con personajes técnicamente delincuentes.","","Clarificar la presión y ausencia de opciones para que el público entienda la decisión.",Presupuesto bajo-medio; escenas urbanas y algunas secuencias de delito.,script_theory_extended,validated,"necessity;crime;ethics",0.85,1
EVENTS_DIVORCE,Divorce,Divorcio,EVENT,intimate_drama;structural_device,event,"Una pareja inicia o completa un proceso de divorcio.","Reestructurar la unidad familiar y generar conflicto emocional profundo.",setup;first_plot_point;midpoint;second_plot_point,Intimate_dialogue;confrontation;family_scene,DRAMA,DRAMEDY,4,3,naturalistic,none,"sadness;relief","duty_vs_desire;self_vs_community",major,personal;family,relational,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Elemento central en muchos dramas contemporáneos; ideal para cine independiente centrado en relaciones.","","Definir claramente qué se rompe además del contrato legal (rutinas, sueños, promesas).",Presupuesto bajo; localizaciones cotidianas y abogados/familia.,script_theory_extended,validated,"divorce;family;relationship_break",0.8,1
EVENTS_FRAME_UP,Frame Up,Inculpación falsa,EVENT,intimate_drama;plot_pivot,event,"Al protagonista o aliado se le acusa injustamente de un crimen.","Crear tensión judicial y moral; motor para historias de acusado injusto.",inciting_incident;first_plot_point;midpoint;climax,investigation;confrontation;trial_scene,THRILLER;DRAMA,LEGAL_DRAMA,4,3,naturalistic,none,"fear;indignation","justice_vs_injustice",major,personal;community,internal;institutional,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"crime","PG-13;R",true,"Muy potente para generar empatía; exige coherencia en el mecanismo de la inculpación.","","Mostrar cómo el sistema falla y quién se beneficia de la falsa acusación.",Presupuesto medio; juzgados, comisarías y escenas de investigación.",script_theory_extended,validated,"wrongful_accusation;trial;system_failure",0.9,1
EVENTS_PROTAGONISTS_CLOSE_ONE_DIES,Protagonist's Close One Dies,Muere alguien cercano al protagonista,EVENT,intimate_drama;turning_point,event,"Una persona muy cercana al protagonista muere durante la historia.","Aumentar stakes emocionales y motivación; puede cambiar rumbo del arco.",first_plot_point;midpoint;second_plot_point,Intimate_dialogue;mourning_scene,DRAMA;THRILLER;WAR,ROMANCE,4,4,naturalistic,none,"grief;anger","hope_vs_despair;justice_vs_injustice",major,personal;family,internal;relational,4,20th_century;contemporary;war_settings,ANY_SETTING,high,low,"","PG-13;R",true,"Elemento intensamente emotivo; se debe usar con responsabilidad y no solo como shock barato.","","Asegurar que la pérdida tiene consecuencias duraderas en el comportamiento y decisiones del protagonista.",Presupuesto bajo; depende del contexto del fallecimiento.",script_theory_extended,validated,"death;loss;motivation",0.9,1
EVENTS_PROT_FRIEND_DIES,Protagonist's Friend Dies,Muere el amigo del protagonista,EVENT,intimate_drama;turning_point,event,"Un amigo del protagonista muere en el transcurso del conflicto.","Genera dolor y puede catalizar cambio de rumbo o deseo de venganza.",midpoint;second_plot_point,Intimate_dialogue;mourning_scene;battle,DRAMA;WAR;THRILLER,DRAMEDY,4,4,naturalistic,light,"grief;anger","self_vs_community;justice_vs_injustice",major,personal;community,internal;warfare,4,20th_century;contemporary;war_settings,GREAT_WAR;WW2_EUROPE;MODERN_AMERICAN_CITY,high,medium,"violence","PG-13;R",true,"Recurso clásico (friend death) para subir stakes; conviene que el amigo esté bien construido antes.","","Evitar caer en tokenismo (amigo que solo existe para morir); darle escenas previas significativas.",Presupuesto bajo; efectos según contexto de muerte.",script_theory_extended,validated,"friend;death;stakes",0.85,1
EVENTS_SAVING_BELOVED,Saving Beloved,Salvar al ser amado,EVENT,intimate_drama;objective,event,"El protagonista debe salvar a alguien que ama.","Establecer objetivo emocional claro y sencillo para el público.",first_plot_point;midpoint;climax,action_setpiece;Intimate_dialogue,ROMANCE;ACTION;THRILLER,DRAMEDY,3,3,heightened_stylized,none,"love;fear","self_vs_community",major,personal,relational,3,20th_century;contemporary;fantasy,ANY_SETTING,high,low,"violence","PG-13",false,"Muy útil como motor de tercer acto; fácil de comunicar en logline.","","Cuidar que la persona salvada no sea solo objeto; darle voz y agencia.",Presupuesto variable; depende del contexto del rescate.",script_theory_extended,validated,"rescue;love;stakes",0.85,1
EVENTS_SELFSACRIFICE,Self-Sacrifice,Sacrificio propio,EVENT,intimate_drama;climax_beat,event,"Un personaje se sacrifica voluntariamente por el bien de otros.","Crear momento de alto impacto emocional; ideal para clímax de historias heroicas.",climax,action_setpiece;Intimate_dialogue,DRAMA;FANTASY;WAR,THRILLER,4,4,heightened_stylized,none,"love;resolve","self_vs_community",major,personal;community,internal;warfare,5,variable,ANY_SETTING,high,medium,"","PG-13;R",false,"Elemento clave en épica y dramas fuertes; debe construirse desde el inicio para sentirse inevitable y sentido.","","Mostrar el precio y las consecuencias del sacrificio, no solo el gesto heroico.",Requiere diseño de escena de impacto; presupuesto variable según contexto.",script_theory_extended,validated,"sacrifice;heroism;climax",0.95,1
EVENTS_WEDDING,Wedding,Boda,EVENT,intimate_drama;structural_device,event,"Una boda se celebra o se prepara dentro de la historia.","Momento de celebración, resolución o tensión según se cumpla o se frustre.",midpoint;climax;epilogue,Intimate_dialogue;family_scene;comic_relief,ROMANCE;DRAMA;COMEDY,DRAMEDY,2,1,naturalistic,light,"joy;anxiety","self_vs_community",minor;major,personal;family,relational;social,2,20th_century;contemporary,MODERN_AMERICAN_TOWN;MODERN_EUROPEAN_TOWN,high,low,"","PG",false,"Dispositivo muy reconocible; puede servir como clímax romántico o punto de ruptura.",,"Usar el evento para recoger múltiples subtramas (reconciliaciones, revelaciones, conflictos).",Decorados y vestuario específicos; presupuesto medio.",script_theory_extended,validated,"wedding;celebration;family",0.9,1
EVENT_CURSED_DEAL,Cursed Deal,Pacto maldito,EVENT,intimate_drama;supernatural_pivot,event,"Un personaje acepta un pacto aparentemente beneficioso que conlleva consecuencias terribles.","Crear dilema claro entre beneficio inmediato y coste futuro; ideal para horror y fantasía.",inciting_incident;first_plot_point;midpoint,supernatural_event;Intimate_dialogue;revelation,HORROR;FANTASY,THRILLER,4,4,heightened_stylized,none,"desire;fear","duty_vs_desire;justice_vs_injustice",major,personal;community,supernatural;internal,4,ancient;fantasy,ANCIENT_EUROPE;FANTASY_KINGDOM,medium,high,"","PG-13;R",true,"Recurso clásico de cuentos y relatos sobrenaturales; conviene que el precio esté ligado al tema central.","","Mostrar tentación de forma comprensible y el proceso de racionalización del personaje.",FX y simbolismo visual; presupuesto medio.",script_theory_extended,validated,"deal_with_devil;curse;temptation",0.85,1
THEME_AVENGING_LOVED_ONES,Avenging Loved Ones,Vengar a un ser querido,THEME,moral_theme,theme,"Un personaje busca vengar el daño o muerte de alguien querido.","Proporcionar motivación fuerte y clara; sostiene relatos de venganza y justicia personal.",inciting_incident;first_plot_point;midpoint;second_plot_point;climax,confrontation;action_setpiece;Intimate_dialogue,DRAMA;ACTION;THRILLER,CRIME_DRAMA,4,4,naturalistic;heightened_stylized,none,"anger;grief","justice_vs_injustice;self_vs_community",major,personal;community,internal;relational;warfare,5,20th_century;contemporary;war_settings,ANY_SETTING,high,low,"violence","PG-13;R",true,"Tema muy usado en cine comercial; fácil de comunicar en logline y trailers.","","Cuidar que la venganza transforme al personaje (para bien o para mal), no solo sea cadena de set pieces.",Presupuesto variable; depende de escala de acción asociada.",script_theory_extended,validated,"revenge;loss;justice",0.9,1
THEME_A_CURSE,A Curse,Una maldición,THEME,supernatural_theme,theme,"Una maldición condiciona la vida de personajes o comunidad.","Introduce dimensión sobrenatural de destino y castigo; útil en horror y fantasía.",inciting_incident;first_plot_point;midpoint;climax,supernatural_event;revelation,HORROR;FANTASY,THRILLER,4,4,heightened_stylized,none,"fear;despair","hope_vs_despair;justice_vs_injustice",major,personal;community,supernatural;internal,4,ancient;fantasy,ANCIENT_EUROPE;FANTASY_KINGDOM,medium,high,"","PG-13;R",true,"Tema clásico de cuentos y leyendas; puede funcionar como metáfora de culpa heredada o trauma.",,"Definir origen y condiciones de la maldición y cómo se puede romper o aceptar.",FX moderados y diseño simbólico; presupuesto medio.,script_theory_extended,validated,"curse;fate;supernatural",0.85,1
THEME_DESTRUCTIVE_ROMANCE,Destructive Romance,Romance destructivo,THEME,romantic_theme,theme,"Una relación romántica intensa acaba dañando a los implicados.","Explorar amor tóxico, dependencia y sacrificios mal dirigidos.",first_plot_point;midpoint;second_plot_point;climax,Intimate_dialogue;confrontation,DRAMA;ROMANCE,DRAMEDY,4,4,naturalistic,none,"love;despair","self_vs_community",major,personal;community,internal;relational,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"sexual_content","PG-13;R",true,"Tema frecuente en dramas serios; requiere mostrar tanto atracción como daño progresivo.","","Evitar glorificar la toxicidad; cuidar la mirada ética sobre la relación.",Presupuesto bajo; centrado en interpretación y espacios cotidianos.",script_theory_extended,validated,"toxic_love;dependency;tragedy",0.8,1
THEME_EVIL_TRANSFORMATION,Evil Transformation,Transformación al mal,THEME,character_arc_theme,theme,"Alguien se transforma progresivamente en una versión maligna de sí mismo.","Permite explorar corrupción moral, poder y caída de un héroe o aliado.",midpoint;second_plot_point;climax,Intimate_dialogue;confrontation,DRAMA;THRILLER;FANTASY,CRIME_DRAMA,4,4,heightened_stylized,none,"pride;fear","honesty_vs_corruption;hope_vs_despair",major,personal;community,internal;social,4,variable,ANY_SETTING,high,low,"","PG-13;R",false,"Tema fuerte para arcos de villano o antihero; exige trazado cuidadoso de escalones de corrupción.","","Mostrar pequeñas decisiones que parecen justificables y acumulan el cambio, evitando salto brusco inverosímil.",Presupuesto variable; depende de género y visualización del cambio.",script_theory_extended,validated,"corruption;fall_from_grace;villain_origin",0.85,1
THEME_FIGHT_FOR_FREEDOM,Fight for Freedom,Lucha por la libertad,THEME,moral_theme;political_theme,theme,"Personajes luchan contra opresión para obtener libertad personal o colectiva.","Sostiene relatos épicos y dramas políticos; conecta fácilmente con el público.",first_plot_point;midpoint;second_plot_point;climax,battle;confrontation;montage,WAR;DRAMA;FANTASY,THRILLER,4,4,naturalistic;heightened_stylized,none,"hope;anger","freedom_vs_oppression;self_vs_community",major,community;national;global,warfare;social,5,ancient;middle_ages;20th_century;near_future,ANCIENT_ROME;MIDDLE_AGES;WW2_EUROPE;DYSTOPIAN_FUTURISTIC_CITY,medium,high,"war","PG-13;R",true,"Tema muy potente y clásico; ideal para historias de revolución, resistencia y independencia.","","Anclar la lucha en personajes concretos y sus pérdidas para evitar abstracción propagandística.",Producción medio-alta; batallas, manifestaciones, símbolos.",script_theory_extended,validated,"freedom;revolution;resistance",0.9,1
THEME_FRAGMENTED_NARRATIVE,Fragmented Narrative,Narrativa fragmentada,THEME,structural_theme,theme,"La historia se cuenta de forma no lineal o fragmentada.","Permite trabajar memoria, subjetividad y misterio; más típico de cine autoral.",setup;throughline;midpoint;climax,flashback;revelation,DRAMA;THRILLER,ART_HOUSE,4,3,naturalistic;heightened_stylized,none,"curiosity;confusion","self_vs_community",major,personal;community,internal,3,variable,ANY_SETTING,high,low,"","PG-13",false,"Dispositivo exigente; requiere gran cuidado en montaje y claridad interna.","","Asegurar que cada fragmento añade información emocional, no solo juegos formales.",Puede aumentar costes de rodaje por multiplicidad de tiempos y lugares.",script_theory_extended,validated,"nonlinear;memory;subjective",0.7,1
THEME_FROM_SMALL_TOWN_TO_BIG_TIME,From Small Town to Big Time,Del pueblo a la gran ciudad,THEME,social_theme;coming_of_age,theme,"Alguien deja un entorno pequeño para perseguir sueños en un contexto mayor.","Explorar movilidad social, choque cultural y redefinición de identidad.",setup;first_plot_point;midpoint;climax,montage;Intimate_dialogue,DRAMA;ROMANCE;COMEDY,DRAMEDY,3,2,naturalistic,light,"hope;fear","self_vs_community",major,personal;community,internal;social,3,20th_century;contemporary,SMALL_TOWN_SETTINGS;MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Tema base de muchos relatos de ascenso vital y profesional.","","Evitar simplificar ciudad=éxito, pueblo=atraso; trabajar ambivalencias.",Presupuesto bajo-medio; road trips y cambios de localización.",script_theory_extended,validated,"small_town_vs_city;ambition;coming_of_age",0.8,1
THEME_GENERATIONAL_CONFLICT,Generational Conflict,Conflicto generacional,THEME,family_theme,theme,"Generaciones distintas chocan en valores, expectativas y formas de vida.","Sostiene dramas familiares y comedias sobre padres/hijos.",setup;midpoint;climax,Intimate_dialogue;family_scene,DRAMA;COMEDY,DRAMEDY,3,2,naturalistic,light,"frustration;love","self_vs_community;freedom_vs_oppression",major,personal;family,relational;social,3,20th_century;contemporary,MODERN_EUROPEAN_TOWN;MODERN_AMERICAN_TOWN,high,low,"","PG-13",false,"Tema universal y flexible; funciona en casi cualquier entorno cultural.",,"Dar voz y razones comprensibles a ambas generaciones para evitar caricaturas.",Presupuesto bajo; centrado en interpretación.",script_theory_extended,validated,"generation_gap;family;values",0.85,1
THEME_GOLD_FEVER,Gold Fever,Fiebre del oro,THEME,social_theme;greed_theme,theme,"La codicia desatada por riqueza potencial mueve a personajes a extremos.","Explorar obsesión y degradación moral asociada al dinero.",first_plot_point;midpoint;second_plot_point,confrontation;montage,WESTERN;DRAMA,ADVENTURE,4,3,naturalistic;heightened_stylized,none,"desire;greed","honesty_vs_corruption;self_vs_community",major,community;national,internal;social,4,19th_century;historical;near_future,WILD_WEST;ANCIENT_GREECE;RESOURCE_RUSH_SETTINGS,medium,medium,"","PG-13;R",true,"Tema clásico; se puede actualizar con criptomonedas, real estate o tech boom.","","Mostrar escalada de riesgos y pérdidas que acompañan la fiebre.",Producción media; depende del contexto económico usado.",script_theory_extended,validated,"greed;gold_rush;obsession",0.8,1
THEME_GREED,Greed,Codicia,THEME,moral_theme;character_flaw,theme,"La avaricia guía decisiones clave de personajes.","Ofrecer motor interno para conflictos y traiciones; útil en drama, thriller y comedia negra.",first_plot_point;midpoint;second_plot_point,Intimate_dialogue;confrontation,DRAMA;THRILLER;COMEDY,CRIME_DRAMA,4,3,naturalistic,light,"desire;frustration","honesty_vs_corruption",major,personal;community,internal;social,3,variable,ANY_SETTING,high,low,"","PG-13;R",false,"Tema sencillo pero potente; mejor si se encarna en decisiones concretas más que en diálogos abstractos.","","Cuidar arco: que la codicia tenga consecuencias definidas, no solo anécdotas.",Presupuesto variable; adaptable a cualquier escala.",script_theory_extended,validated,"greed;flaw;corruption",0.85,1
THEME_LONG_JOURNEY,Long Journey,El largo viaje / odisea,THEME,structural_theme,theme,"La historia se articula como un viaje prolongado físico o metafórico.","Permite sumar episodios y encuentros; ideal para road movies y fantasía épica.",setup;throughline;midpoint;climax,montage;exploration,ADVENTURE;DRAMA,FANTASY,3,2,naturalistic;heightened_stylized,light,"curiosity;fatigue","self_vs_community",major,personal;community,exploration;internal,3,ancient;fantasy;20th_century,ODYSSEY_SETTINGS;FANTASY_KINGDOM;ROAD_MOVIE_SETTINGS,high,medium,"","PG-13",false,"Tema estructural; conviene que cada etapa añada cambio interno, no solo decorado.",,"Definir punto de partida y destino con claridad temática.",Puede aumentar costes por rodajes múltiples.",script_theory_extended,validated,"journey;odyssey;road_movie",0.8,1
THEME_LOVE_TRIANGLE,Love Triangle,Triángulo amoroso,THEME,romantic_theme,theme,"Tres personajes se ven atrapados en una dinámica romántica tripartita.","Generar conflicto emocional continuado y dilemas de elección.",first_plot_point;midpoint;second_plot_point,Intimate_dialogue;comic_relief,ROMANCE;DRAMA,DRAMEDY,3,2,naturalistic,light,"love;jealousy","self_vs_community",major,personal,relational,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Tema muy explotado; requiere matizar las tres posiciones para evitar clichés.","","Evitar que uno de los tres sea claramente 'descartable'; trabajar tensiones reales.",Presupuesto bajo; centrado en interpretación.",script_theory_extended,validated,"triangle;choice;jealousy",0.85,1
THEME_LOVERS_TAKE_A_BREAK,Lovers Take a Break,La pareja que se separa,THEME,romantic_theme;structural_theme,theme,"Una pareja decide separarse temporalmente.","Genera espacio para explorar identidad individual y dudas sobre la relación.",midpoint;second_plot_point,Intimate_dialogue;montage,ROMANCE;DRAMA,DRAMEDY,3,2,naturalistic,light,"sadness;hope","self_vs_community",major,personal,relational,2,20th_century;contemporary,MODERN_EUROPEAN_CITY;MODERN_AMERICAN_CITY,high,low,"","PG-13",false,"Tema común en comedias románticas modernas; útil para tercer acto de reconciliación o ruptura.",,"Definir reglas del 'break' y las tentaciones externas para dar carne dramática.",Presupuesto bajo.",script_theory_extended,validated,"breakup;pause;relationship",0.8,1
THEME_MOB_WAR,Mob War,Guerra entre bandas,THEME,social_theme;crime_theme,theme,"Bandas criminales se enfrentan por territorio o poder.","Elevar un conflicto local a guerra organizada; ideal para sagas de crimen.",first_plot_point;midpoint;second_plot_point;climax,action_setpiece;confrontation;montage,THRILLER;CRIME_DRAMA,DRAMA,4,4,naturalistic;heightened_stylized,none,"fear;pride","honesty_vs_corruption;self_vs_community",major,community;national,warfare;social,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,medium,medium,"violence","R",true,"Tema clásico en historias de mafia; requiere buena estructura de familias, alianzas y traiciones.","","Cuidar claridad de quién está contra quién en cada momento.",Presupuesto medio-alto; múltiples localizaciones y reparto amplio.",script_theory_extended,validated,"gang_war;mafia;crime",0.85,1
THEME_ONE_LAST_JOB,One Last Job,El último trabajo,THEME,structural_theme;character_theme,theme,"Alguien retirado acepta hacer un último trabajo.",,"Explorar tensión entre retiro y recaída; útil en heists y thrillers de acción.",first_plot_point;midpoint;climax,planning_sequence;action_setpiece,THRILLER;ACTION,CRIME_DRAMA,4,3,naturalistic;heightened_stylized,none,"regret;hope","duty_vs_desire",major,personal;community,internal;social,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"crime","PG-13;R",false,"Tema muy cinematográfico; aporta nostalgia y expectativas altas.","","Plantar desde el inicio por qué se retiró y qué lo hace volver; que el último trabajo tenga consecuencias reales.",Presupuesto medio-alto; secuencias de planificación y ejecución.",script_theory_extended,validated,"one_last_job;retired;heist",0.9,1
THEME_PROTAGONIST_PASSES_THE_TORCH,Protagonist Passes the Torch,El protagonista pasa el testigo,THEME,legacy_theme,theme,"Un protagonista cede su rol o responsabilidad a otra persona.","Cerrar ciclos y abrir nueva etapa; útil para finales de saga o historias de mentoría.",climax;epilogue,Intimate_dialogue;ceremony,DRAMA;FANTASY;SUPERHERO,COMING_OF_AGE,3,2,naturalistic;heightened_stylized,none,"pride;sadness","self_vs_community",major,personal;community,relational,3,variable,ANY_SETTING,high,low,"","PG-13",false,"Tema ideal para transiciones de franquicia o de liderazgo dentro de la historia.","","Visibilizar proceso de aprendizaje y selección de heredero; evitar transferencia arbitraria.",Presupuesto variable; funciona incluso en producciones modestas.",script_theory_extended,validated,"legacy;mentor;succession",0.9,1
THEME_PROTAGONIST_ROPED_BACK_IN,Protagonist Roped Back In,El retirado arrastrado de vuelta,THEME,structural_theme;character_theme,theme,"Alguien que se había retirado es obligado a volver al conflicto.","Combinar paz aparente con regreso forzado; base de muchos thrillers.",inciting_incident;first_plot_point;midpoint,Intimate_dialogue;confrontation;action_setpiece,THRILLER;ACTION,DRAMA,4,3,naturalistic;heightened_stylized,none,"frustration;resolve","duty_vs_desire",major,personal;community,internal;social,4,20th_century;contemporary,MODERN_AMERICAN_CITY;WW2_EUROPE,high,low,"","PG-13;R",false,"Tema muy eficaz para público: 'no quería volver pero no tiene elección'.","","Asegurar que la razón para volver sea fuerte y creíble (familia, amenaza global, culpa).",Presupuesto medio-alto; secuencias de reactivación.",script_theory_extended,validated,"pulled_back_in;retired;conflict",0.85,1
THEME_PROTECTING_THE_WITNESS,Protecting the Witness,Proteger al testigo,THEME,plot_theme,theme,"Personajes deben proteger a alguien que posee información crucial.","Establece eje claro de amenaza y objetivo; ideal para thrillers legales.",first_plot_point;midpoint;second_plot_point,action_setpiece;Intimate_dialogue,THRILLER;DRAMA,LEGAL_DRAMA,4,3,naturalistic,none,"fear;resolve","justice_vs_injustice;self_vs_community",major,personal;community,relational;institutional,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13;R",false,"Tema funcional pero potente; se integra muy bien con personajes de policía, abogado o periodista.","","Cuidar el arco del propio testigo: no solo 'pakete', sino alguien con dilemas y evolución.",Presupuesto medio; persecuciones, escondites y juicios.",script_theory_extended,validated,"witness_protection;trial;threat",0.85,1
THEME_READJUSTING_TO_LIFE,Readjusting to Life,Reajustarse a la vida civil,THEME,character_theme;social_theme,theme,"Tras un conflicto extremo, alguien debe adaptarse de nuevo a la vida ordinaria.","Explorar trauma, identidad y desconexión; frecuente con veteranos y exdelincuentes.",setup;midpoint;climax,Intimate_dialogue;family_scene,DRAMA,DRAMEDY,4,3,naturalistic,none,"guilt;hope","hope_vs_despair;self_vs_community",major,personal;community,internal;social,3,20th_century;contemporary,MODERN_EUROPEAN_TOWN;MODERN_AMERICAN_TOWN,high,low,"","PG-13;R",true,"Tema profundo; invita a tono más contemplativo que espectacular.",,"Cuidar la relación entre protagonista y su entorno (familia, trabajo, comunidad).",Presupuesto bajo-medio; centrado en interpretación.",script_theory_extended,validated,"readjustment;veteran;post_conflict",0.8,1
THEME_SEARCH_KILLER,Search Killer,Búsqueda del asesino,THEME,plot_theme;investigation_theme,theme,"El eje de la historia es encontrar a un asesino concreto.","Sostiene thrillers y policiales clásicos; estructura investigación y revelación.",inciting_incident;first_plot_point;midpoint;second_plot_point;climax,investigation;revelation;confrontation,THRILLER;DETECTIVE,CRIME_DRAMA,4,4,naturalistic,none,"fear;curiosity","justice_vs_injustice",major,community;national,internal;social;institutional,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"violence","R",true,"Tema base de muchos procedimientos policíacos; requiere lógica de caso bien trabajada.","","Estructurar la investigación en pistas y falsos sospechosos coherentes.",Presupuesto medio; múltiples localizaciones y reparto amplio.",script_theory_extended,validated,"investigation;killer;case",0.9,1
THEME_SOCIAL_REJECTION,Social Rejection,Rechazo social,THEME,social_theme;character_theme,theme,"Un personaje sufre rechazo social persistente.","Explorar pertenencia, discriminación y autoestima; útil en dramas y coming of age.",setup;midpoint;climax,Intimate_dialogue;confrontation,DRAMA,DRAMEDY,4,3,naturalistic,none,"loneliness;hope","self_vs_community",major,personal;community,internal;social,3,20th_century;contemporary,MODERN_EUROPEAN_TOWN;MODERN_AMERICAN_TOWN,high,low,"","PG-13",false,"Tema muy valioso; hay que evitar explotarlo sin ofrecer caminos de agencia o dignidad.",,"Cuidar representación de grupos que marginan para no caer en simplificaciones.",Presupuesto bajo; centrado en interpretación.",script_theory_extended,validated,"outcast;bullying;identity",0.85,1
THEME_SPY_GAMES,Spy Games,Juegos de espionaje,THEME,plot_theme;political_theme,theme,"La trama gira alrededor de maniobras de espionaje, traiciones y dobles agentes.","Permite alta intriga, tensión y juego de información.",first_plot_point;midpoint;second_plot_point;climax,investigation;revelation;action_setpiece,THRILLER;ACTION,SPY_GENRE,4,3,heightened_stylized,none,"fear;excitement","honesty_vs_corruption;freedom_vs_oppression",major,national;global,institutional;warfare,4,20th_century;near_future,MOD
THEME_SPY_GAMES,Spy Games,Juegos de espionaje,THEME,plot_theme;political_theme,theme,"La trama gira alrededor de maniobras de espionaje, traiciones y dobles agentes.","Permite alta intriga, tensión y juego de información con cambios de lealtad.",first_plot_point;midpoint;second_plot_point;climax,investigation;revelation;action_setpiece,THRILLER;ACTION,SPY_GENRE,4,3,heightened_stylized,none,"fear;excitement","honesty_vs_corruption;freedom_vs_oppression",major,national;global,institutional;warfare,4,20th_century;near_future,MODERN_AMERICAN_CITY;DYSTOPIAN_FUTURISTIC_CITY,medium,medium,"","PG-13;R",false,"Tema base del cine de espías; requiere claridad en el mapa de relaciones y organizaciones.","","Planear bien quién sabe qué en cada momento para evitar confusión o deus ex machina.",Presupuesto medio-alto; varias localizaciones, gadgets y secuencias de acción.,script_theory_extended,validated,"espionage;double_agent;intrigue",0.9,1
